ip_address,rtt,salto_intercontinental,type,hop_num
190.181.113.73,11.793,false,11,6
190.12.119.105,12.399,false,11,7
190.12.119.105,11.639,false,11,7
190.12.119.105,11.251,false,11,7
190.12.119.105,11.833,false,11,7
190.12.119.105,10.76,false,11,7
190.12.119.105,12.993,false,11,7
190.12.119.105,11.011,false,11,7
190.12.119.105,11.332,false,11,7
190.12.119.105,12.155,false,11,7
190.12.119.105,11.66,false,11,7
190.12.119.105,13.158,false,11,7
190.12.119.105,11.119,false,11,7
190.12.119.105,12.052,false,11,7
190.12.119.105,13.39,false,11,7
190.12.119.105,11.663,false,11,7
190.12.119.105,11.67,false,11,7
190.12.119.105,13.895,false,11,7
190.12.119.105,11.913,false,11,7
190.12.119.105,11.831,false,11,7
190.12.119.105,11.089,false,11,7
190.12.119.105,11.955,false,11,7
190.12.119.105,10.127,false,11,7
190.12.119.105,11.825,false,11,7
190.12.119.105,11.388,false,11,7
190.12.119.105,12.497,false,11,7
190.12.119.105,13.05,false,11,7
190.12.119.105,10.053,false,11,7
190.12.119.105,11.97,false,11,7
190.12.119.105,11.977,false,11,7
190.12.119.105,11.074,false,11,7
195.22.220.237,11.166,false,11,8
195.22.220.237,12.075,false,11,8
195.22.220.237,12.522,false,11,8
195.22.220.237,14.709,false,11,8
195.22.220.237,11.522,false,11,8
195.22.220.237,11.374,false,11,8
195.22.220.237,9.634,false,11,8
195.22.220.237,13.7,false,11,8
195.22.220.237,11.346,false,11,8
195.22.220.237,11.553,false,11,8
195.22.220.237,9.47,false,11,8
195.22.220.237,10.494,false,11,8
195.22.220.237,13.706,false,11,8
195.22.220.237,10.982,false,11,8
195.22.220.237,11.494,false,11,8
195.22.220.237,11.515,false,11,8
195.22.220.237,15.1,false,11,8
195.22.220.237,12.445,false,11,8
195.22.220.237,11.692,false,11,8
195.22.220.237,13.222,false,11,8
195.22.220.237,14.228,false,11,8
195.22.220.237,11.056,false,11,8
195.22.220.237,11.069,false,11,8
195.22.220.237,10.577,false,11,8
195.22.220.237,11.557,false,11,8
195.22.220.237,10.98,false,11,8
195.22.220.237,9.844,false,11,8
195.22.220.237,15.72,false,11,8
195.22.220.237,11.274,false,11,8
195.22.220.237,11.597,false,11,8
89.221.41.175,12.984,false,11,9
195.22.199.179,13.106,false,11,9
89.221.41.175,13.382,false,11,9
195.22.199.179,12.268,false,11,9
89.221.41.175,15.997,false,11,9
195.22.199.179,13.0,false,11,9
